,Event ID,Date,Short Name,Name,Date Time,Red Fighter Name,Blue Fighter Name,American Odd that Red Fighter Will Win,American Odd that Blue Fighter Will Win,Location,Country,Winner of the Fight,Title Bout?,Weight Class,Number of Rounds in Fight,Blue Significant Strikes Landed/min,Blue Significant Striking Accuracy,Blue Average Submissions Attempted/15min,Blue Average Takedowns Landed/15min,Blue Takedown Accuracy,Red Significant Strikes Landed/min,Red Significant Striking Accuracy,Red Average Submissions Attempted/15min,Red Average Takedowns Landed/15min,Red Takedown Accuracy
336,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Gadzhimurad Antigulov,Maxim Grishin,277.0,-375.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Light Heavyweight,3.0,1.2,0.56,0.0,0.0,0.0,2.89,0.56,2.8,8.4,0.42
337,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Said Nurmagomedov,Mark Striegl,-435.0,317.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,4.22,0.44,0.0,0.46,0.07
338,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Khabib Nurmagomedov,Justin Gaethje,-315.0,255.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,True,Lightweight,5.0,7.74,0.59,0.0,0.0,0.0,4.11,0.49,0.7,5.35,0.47
339,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Robert Whittaker,Jared Cannonier,-110.0,-110.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,3.0,3.72,0.51,0.0,0.18,0.33,4.51,0.4,0.0,0.46,0.3
340,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Alexander Volkov,Walt Harris,-190.0,150.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,2.97,0.39,0.2,0.32,0.33,4.65,0.58,0.2,0.72,0.7
341,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Jacob Malkoun,Phillip Hawes,195.0,-250.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,3.47,0.46,0.0,1.74,0.14,0.0,0.0,0.0,0.0,0.0
342,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Lauren Murphy,Liliya Shakirova,-215.0,170.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Flyweight,3.0,0.0,0.0,0.0,0.0,0.0,3.88,0.39,0.0,1.14,0.35
343,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Magomed Ankalaev,Ion Cutelaba,-335.0,250.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,5.29,0.39,0.0,2.59,0.71,3.46,0.56,0.0,0.68,0.33
344,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Stefan Struve,Tai Tuivasa,-112.0,-112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Heavyweight,3.0,4.09,0.48,0.0,0.0,0.0,3.13,0.47,1.7,0.58,0.5
345,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Nathaniel Wood,Casey Kenney,140.0,-177.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Catch Weight,3.0,4.25,0.42,0.6,1.13,0.46,5.52,0.48,1.1,1.65,0.6
346,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Alex Oliveira,Shavkat Rakhmonov,-112.0,-112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,2.89,0.5,0.6,2.47,0.37
347,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Liana Jojua,Miranda Maverick,295.0,-400.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,3.0,0.0,0.0,0.0,0.0,0.0,1.39,0.43,3.0,1.98,0.66
348,145,2020-10-24,UFC 254,UFC 254: Khabib vs. Gaethje,2020-10-24T11:00:00,Joel Alvarez,Alexander Yakovlev,-175.0,138.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,3.0,1.79,0.47,0.2,1.56,0.33,3.03,0.36,0.6,0.0,0.0
349,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Uriah Hall,Anderson Silva,-230.0,185.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,5.0,3.04,0.62,0.8,0.52,0.77,3.31,0.5,0.2,0.75,0.38
350,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Bryce Mitchell,Andre Fili,-150.0,120.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,3.9,0.36,0.2,2.71,0.49,2.05,0.59,2.7,2.13,0.41
351,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Maurice Greene,Greg Hardy,250.0,-335.0,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,3.0,4.48,0.48,0.0,0.0,0.0,4.31,0.44,0.7,0.0,0.0
352,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Kevin Holland,Charlie Ontiveros,-770.0,500.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,4.69,0.56,0.8,0.96,0.36
353,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Bobby Green,Thiago Moises,-335.0,245.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,2.68,0.43,1.6,1.1,0.28,5.13,0.51,0.4,1.53,0.39
354,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Chris Gruetzemacher,Alexander Hernandez,315.0,-435.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,3.17,0.38,0.0,2.15,0.38,7.12,0.58,0.0,0.0,0.0
355,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Adrian Yanez,Victor Rodriguez,-500.0,356.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,10.77,0.7,0.0,0.0,0.0
356,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Sean Strickland,Jack Marshman,-375.0,277.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,2.64,0.28,0.0,0.0,0.0,4.34,0.35,0.5,1.37,0.57
357,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Cole Williams,Jason Witt,119.0,-148.0,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,3.0,2.5,0.4,0.0,0.0,0.0,0.77,0.33,0.0,0.0,0.0
358,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Dustin Jacoby,Justin Ledet,-400.0,296.0,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,3.0,3.33,0.39,0.2,0.24,0.5,3.4,0.46,0.0,0.3,1.0
359,159,2020-10-31,UFC Fight Night,UFC Fight Night: Hall vs. Silva,2020-10-31T16:00:00,Miles Johns,Kevin Natividad,-165.0,131.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,3.19,0.49,0.0,1.64,0.66
360,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Thiago Santos,Glover Teixeira,-240.0,190.0,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,5.0,3.74,0.47,0.9,1.87,0.38,4.44,0.47,0.1,0.83,0.4
361,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Andrei Arlovski,Tanner Boser,235.0,-305.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,3.0,4.54,0.54,0.0,0.0,0.0,3.54,0.44,0.3,0.5,0.36
362,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Raoni Barcelos,Khalid Taha,-400.0,295.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,2.64,0.5,0.5,0.0,0.0,4.79,0.5,0.7,2.31,0.58
363,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Claudia Gadelha,Yan Xiaonan,125.0,-155.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,3.0,6.72,0.42,0.0,1.2,0.75,3.4,0.41,0.7,3.13,0.45
364,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Trevin Giles,Bevon Lewis,100.0,-125.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,4.05,0.45,0.0,0.0,0.0,3.61,0.56,0.2,1.47,1.0
365,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Giga Chikadze,Jamey Simmons,-835.0,525.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,3.52,0.43,0.0,0.4,0.4
366,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Alexandr Romanov,Marcos Rogerio de Lima,-455.0,330.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,3.0,3.78,0.54,0.8,0.76,0.6,5.87,0.37,3.2,6.41,1.0
367,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Darren Elkins,Eduardo Garagorri,-240.0,185.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,3.75,0.54,0.0,0.79,1.0,3.54,0.37,1.2,2.43,0.33
368,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Max Griffin,Ramiz Brahimaj,-143.0,115.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,3.87,0.49,0.5,1.9,0.55
369,162,2020-11-07,UFC Fight Night,UFC Fight Night: Santos vs. Teixeira,2020-11-07T19:30:00,Gustavo Lopez,Anthony Birchak,-134.0,108.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,3.98,0.35,0.0,0.68,0.16,0.93,0.24,0.0,0.0,0.0
370,148,2020-11-14,UFC Fight Night,UFC Fight Night: Felder vs. Dos Anjos,2020-11-14T17:00:00,,,,,,,,,,,,,,,,,,,,
